Local Time,Unix Time,PM1.0,PM2.5,PM10,Temperature,Gas,Humidity,Pressure,Altitude,
Wed Feb 15 16:06:06 2023,1676505966.4037743,0,0,0,23.0065625,51159,15.617275018711876,1010.5739189413844,22.30406542431194,
Wed Feb 15 16:06:07 2023,1676505967.5961132,0,0,0,23.0028515625,51547,15.529584069564647,1010.5438272376946,22.555139505185974,
Wed Feb 15 16:06:08 2023,1676505968.7957017,0,0,0,22.999140625,51547,15.446819935744443,1010.5326229186965,22.64862575854749,
Wed Feb 15 16:06:09 2023,1676505969.99637,0,0,0,22.9954296875,51607,15.359266137327774,1010.5179846763851,22.77076514051488,
Wed Feb 15 16:06:11 2023,1676505971.1907382,0,0,0,22.991328125,51879,15.310560926276922,1010.5044263584491,22.88389506726412,
Wed Feb 15 16:06:12 2023,1676505972.3829598,0,0,0,22.986640625,52062,15.290943842405675,1010.5053651408306,22.87606187442406,
Wed Feb 15 16:06:13 2023,1676505973.5816445,0,0,0,22.9844921875,52093,15.295693784342115,1010.503577629602,22.89097685919403,
Wed Feb 15 16:06:14 2023,1676505974.7736256,0,0,0,22.981953125,52216,15.300425765867045,1010.4960020502672,22.954187692477653,
Wed Feb 15 16:06:15 2023,1676505975.9723597,0,0,0,22.93703125,52651,15.69182579785951,1010.5514905301371,22.491199243957396,
Wed Feb 15 16:06:17 2023,1676505977.1644065,1,1,1,22.9067578125,52402,15.797493515074727,1010.5845090343962,22.21570703281483,
Wed Feb 15 16:06:18 2023,1676505978.3562434,1,1,1,22.86828125,52589,15.635058280488405,1010.6007031284271,22.080593134812126,
Wed Feb 15 16:06:19 2023,1676505979.5484276,1,1,1,22.77921875,53030,15.489943429404923,1010.6201719374533,21.918159281391784,
Wed Feb 15 16:06:20 2023,1676505980.7405415,0,0,0,22.682734375,53190,15.558269982352924,1010.6326363060273,21.814166812436227,
Wed Feb 15 16:06:21 2023,1676505981.9351895,0,0,0,22.560859375,53447,15.659434568596556,1010.6499416669114,21.669786795699384,
Wed Feb 15 16:06:23 2023,1676505983.1272628,0,0,0,22.4399609375,53544,15.858004598577258,1010.6498975991897,21.67015445370048,
Wed Feb 15 16:06:24 2023,1676505984.3189285,0,0,0,22.3079296875,53544,15.817651794350905,1010.6401876837785,21.751164814762262,
Wed Feb 15 16:06:25 2023,1676505985.5114496,0,0,0,22.1669140625,53805,15.708876010041834,1010.6191625250383,21.926581036188022,
Wed Feb 15 16:06:26 2023,1676505986.703673,0,0,0,21.9817578125,54035,15.74871858510606,1010.6031126977327,22.060489270131608,
Wed Feb 15 16:06:27 2023,1676505987.8953333,0,0,0,21.78546875,54300,15.817175628031153,1010.5978671486723,22.104254738117653,
Wed Feb 15 16:06:29 2023,1676505989.0875492,0,0,0,21.5817578125,54101,15.85125861945799,1010.5957449363407,22.12196115720291,
Wed Feb 15 16:06:30 2023,1676505990.2803783,0,0,0,21.3833203125,54501,15.92444995227132,1010.593494653765,22.140736147596215,
Wed Feb 15 16:06:31 2023,1676505991.4795532,0,1,1,21.191328125,54467,16.02710838926806,1010.5913338936222,22.158764249066795,
Wed Feb 15 16:06:32 2023,1676505992.6715317,0,1,1,21.01359375,54434,16.125601878502437,1010.5934949002263,22.14073409127011,
Wed Feb 15 16:06:33 2023,1676505993.8636224,0,1,1,20.84640625,54703,16.219753624664186,1010.5956502723878,22.122750975018292,
Wed Feb 15 16:06:35 2023,1676505995.0621212,0,1,1,20.6798046875,55009,16.313951099463672,1010.5986386529668,22.097817793837173,
Wed Feb 15 16:06:36 2023,1676505996.2605429,0,1,1,20.505390625,54805,16.422402044210596,1010.6024032422945,22.066408496602314,
Wed Feb 15 16:06:37 2023,1676505997.4520054,0,1,1,20.337421875,54805,16.51170104106395,1010.61828823725,21.93387542133915,
Wed Feb 15 16:06:38 2023,1676505998.6434498,0,0,0,20.1692578125,54941,16.615632457806896,1010.6234625908307,21.890704667485192,
Wed Feb 15 16:06:39 2023,1676505999.835409,0,0,0,20.0270703125,54941,16.715986899340237,1010.6283072156517,21.850285074395103,
Wed Feb 15 16:06:41 2023,1676506001.034054,0,0,0,19.8891796875,54771,16.821468962578983,1010.6400955461436,21.751933527165853,
Wed Feb 15 16:06:42 2023,1676506002.225611,0,0,0,19.749921875,55147,16.926925183304817,1010.6563891621029,21.615995336944547,
Wed Feb 15 16:06:43 2023,1676506003.4176085,0,0,0,19.6083203125,54975,17.042083989119785,1010.644837607448,21.712370165896647,
Wed Feb 15 16:06:44 2023,1676506004.6091692,0,0,0,19.49171875,55284,17.168331859836492,1010.6434173061098,21.724219827165076,
Wed Feb 15 16:06:45 2023,1676506005.800726,0,1,1,19.364375,55284,17.299019899044936,1010.632874521506,21.812179347962207,
Wed Feb 15 16:06:46 2023,1676506006.9921722,0,1,1,19.2544140625,55044,17.313081211913595,1010.620019216024,21.91943347018608,
Wed Feb 15 16:06:48 2023,1676506008.1837206,0,1,1,19.14953125,55044,17.444976517812577,1010.6239707923282,21.88646464185711,
Wed Feb 15 16:06:49 2023,1676506009.3757553,0,1,1,19.050703125,54501,17.572372244565685,1010.6275562433668,21.8565505635767,
Wed Feb 15 16:06:50 2023,1676506010.5671163,0,1,1,18.9661328125,54839,17.666219402388727,1010.6339917869294,21.802857854068723,
Wed Feb 15 16:06:51 2023,1676506011.7590942,0,1,1,18.8891796875,54167,17.780156033642154,1010.6409377143647,21.744907245661054,
Wed Feb 15 16:06:52 2023,1676506012.9510612,0,1,1,18.814375,54333,17.923793039033175,1010.6513780123671,21.657803340089654,
Wed Feb 15 16:06:54 2023,1676506014.1431432,0,1,1,18.7520703125,55354,18.082992958872598,1010.6566991960902,21.61340873008251,
Wed Feb 15 16:06:55 2023,1676506015.335117,0,1,1,18.6880078125,55044,18.222559146787802,1010.6574141666725,21.607443748405807,
Wed Feb 15 16:06:56 2023,1676506016.5270598,0,0,0,18.61671875,55493,18.292798098533474,1010.6462603993727,21.700499739024668,
Wed Feb 15 16:06:57 2023,1676506017.7190325,1,1,1,18.5493359375,55354,18.392882115385113,1010.6397873445052,21.754504880981763,
Wed Feb 15 16:06:58 2023,1676506018.9115741,1,1,1,18.488203125,54636,18.40940502240454,1010.62819987218,21.851180658962086,
Wed Feb 15 16:07:00 2023,1676506020.104331,1,1,1,18.421796875,54805,18.43058602378795,1010.6130636434938,21.9774655214558,
Wed Feb 15 16:07:01 2023,1676506021.2970963,1,1,1,18.349921875,55181,18.540378786450386,1010.6196264392299,21.92271049490974,
Wed Feb 15 16:07:02 2023,1676506022.4898524,1,1,1,18.2739453125,55078,18.610476072951105,1010.6160273755139,21.952738337198046,
Wed Feb 15 16:07:03 2023,1676506023.6820388,1,2,2,18.19953125,55181,18.670789283608457,1010.6166713350086,21.947365624022364,
Wed Feb 15 16:07:04 2023,1676506024.8741076,1,2,2,18.123359375,55147,18.706292778702505,1010.6144065226697,21.96626152522415,
Wed Feb 15 16:07:06 2023,1676506026.0661776,0,1,1,18.0503125,55388,18.78649202923419,1010.615540265735,21.956802416277736,
Wed Feb 15 16:07:07 2023,1676506027.2593696,0,0,0,17.9837109375,55284,18.822518844135566,1010.6187079402407,21.93037374161428,
Wed Feb 15 16:07:08 2023,1676506028.4508405,0,0,0,17.922578125,55354,18.888547077687658,1010.6206084356768,21.914517480653718,
Wed Feb 15 16:07:09 2023,1676506029.6424534,0,0,0,17.864765625,55388,18.959730667241026,1010.6194240260552,21.924399273739063,
Wed Feb 15 16:07:10 2023,1676506030.8340063,2,2,2,17.815546875,55112,19.02645017722722,1010.6221101121603,21.90198867300981,
Wed Feb 15 16:07:12 2023,1676506032.0259485,2,2,2,17.77453125,55250,19.088681068940545,1010.6331400911669,21.809963664235976,
Wed Feb 15 16:07:13 2023,1676506033.2174504,2,2,2,17.7403515625,55078,19.19100117241738,1010.6366478085299,21.78069834640996,
Wed Feb 15 16:07:14 2023,1676506034.4092948,1,2,2,17.7071484375,55493,19.248759531251107,1010.6349408017313,21.79494010402046,
Wed Feb 15 16:07:15 2023,1676506035.6008298,1,2,2,17.6758984375,55215,19.341420198818714,1010.633029380795,21.810887335835968,
Wed Feb 15 16:07:16 2023,1676506036.792894,1,2,2,17.6473828125,55181,19.429321797660013,1010.635602724017,21.789417606567998,
Wed Feb 15 16:07:17 2023,1676506037.9843256,2,2,2,17.6175,55215,19.472434693200192,1010.6291163931921,21.84353397311556,
Wed Feb 15 16:07:19 2023,1676506039.1758432,2,2,2,17.592109375,55215,19.575522975235483,1010.6300017632387,21.836147190238723,
Wed Feb 15 16:07:20 2023,1676506040.3678353,2,2,2,17.5696484375,55354,19.653948307470817,1010.6237752626058,21.888095984805975,
Wed Feb 15 16:07:21 2023,1676506041.5597816,2,3,3,17.545625,55737,19.697450547913128,1010.625197454563,21.876230363269585,
Wed Feb 15 16:07:22 2023,1676506042.7521808,2,3,3,17.526484375,55458,19.74622082125426,1010.621013280119,21.911139775518777,
Wed Feb 15 16:07:23 2023,1676506043.9442315,2,3,3,17.508515625,55667,19.780115481364223,1010.620454365521,21.91580292172509,
Wed Feb 15 16:07:25 2023,1676506045.137232,2,4,4,17.4907421875,55667,19.828990159198778,1010.6202147416749,21.917802156294446,
Wed Feb 15 16:07:26 2023,1676506046.328702,2,4,4,17.4753125,55458,19.883002595479088,1010.6289294448263,21.845093713683603,
Wed Feb 15 16:07:27 2023,1676506047.5210748,2,4,4,17.4700390625,55181,19.917640082021144,1010.6304852592561,21.832113308404946,
Wed Feb 15 16:07:28 2023,1676506048.713595,3,4,4,17.4626171875,55423,19.992113375182857,1010.6336204619861,21.80595586648898,
Wed Feb 15 16:07:29 2023,1676506049.905799,3,4,4,17.4497265625,55702,20.051332887403014,1010.6328827108639,21.81211102302998,
Wed Feb 15 16:07:31 2023,1676506051.0979118,3,4,4,17.431171875,55423,20.0902655360294,1010.6381646354753,21.7680432979233,
Wed Feb 15 16:07:32 2023,1676506052.2900317,3,4,5,17.41515625,55773,20.094360007971332,1010.6339957935644,21.80282442619357,
Wed Feb 15 16:07:33 2023,1676506053.4817326,3,4,5,17.3946484375,55878,20.163193710371623,1010.6360672670337,21.78554186990601,
Wed Feb 15 16:07:34 2023,1676506054.6733232,3,4,5,17.3739453125,55878,20.192029716500997,1010.63100725933,21.8277581830515,
Wed Feb 15 16:07:35 2023,1676506055.8653553,3,5,5,17.3425,55914,20.21525893555173,1010.6321343844174,21.81835441463592,
Wed Feb 15 16:07:37 2023,1676506057.0576372,3,5,5,17.3165234375,56055,20.21878908010033,1010.6337281181549,21.805057676938766,
Wed Feb 15 16:07:38 2023,1676506058.2490423,3,5,5,17.28625,55914,20.222075732526967,1010.6384735940832,21.765465625295317,
Wed Feb 15 16:07:39 2023,1676506059.4405622,4,6,6,17.2587109375,55984,20.2105119293025,1010.6323885727107,21.81623368593799,
Wed Feb 15 16:07:40 2023,1676506060.6320553,4,6,6,17.232734375,55878,20.27907861781815,1010.6322706410399,21.817217606408956,
Wed Feb 15 16:07:41 2023,1676506061.8241577,4,6,6,17.2137890625,55702,20.30302532713824,1010.6300843353873,21.8354582779593,
Wed Feb 15 16:07:43 2023,1676506063.0162902,5,6,6,17.191328125,56127,20.326775317128437,1010.6187187496637,21.93028355610202,
Wed Feb 15 16:07:44 2023,1676506064.208255,5,6,6,17.1690625,56198,20.385590652083877,1010.626390650503,21.86627531005952,
Wed Feb 15 16:07:45 2023,1676506065.400421,5,6,6,17.1458203125,56127,20.389273703859974,1010.6290525559937,21.84406657719767,
Wed Feb 15 16:07:46 2023,1676506066.5926402,3,4,5,17.1243359375,56234,20.393056957295343,1010.627793215459,21.85457346480429,
Wed Feb 15 16:07:47 2023,1676506067.7845495,3,4,5,17.1063671875,56269,20.45715135320124,1010.6289039684999,21.84530626682808,
Wed Feb 15 16:07:48 2023,1676506068.9765496,3,4,5,17.086640625,56127,20.446003965249584,1010.6356328240453,21.78916647847035,
Wed Feb 15 16:07:50 2023,1676506070.1686454,3,4,4,17.0659375,56305,20.46486171674845,1010.6356511561805,21.78901353130057,
Wed Feb 15 16:07:51 2023,1676506071.3606281,4,5,5,17.055,56091,20.49931405288068,1010.6380997442507,21.768584691996665,
Wed Feb 15 16:07:52 2023,1676506072.554687,4,5,5,17.0466015625,56269,20.584063106129722,1010.6379135985184,21.770137724885704,
Wed Feb 15 16:07:53 2023,1676506073.7469053,3,4,5,17.0403515625,55914,20.65393851281095,1010.6395553125875,21.75644074442495,
Wed Feb 15 16:07:54 2023,1676506074.9385638,3,4,5,17.039375,55667,20.76433468476486,1010.6481588520894,21.684660870562478,
Wed Feb 15 16:07:56 2023,1676506076.1300864,3,4,5,17.0346875,55984,20.779132967365598,1010.6574710739354,21.606968972683546,
Wed Feb 15 16:07:57 2023,1676506077.3217463,3,4,4,17.03,55597,20.81905588176758,1010.659977930596,21.58605435823339,
Wed Feb 15 16:07:58 2023,1676506078.5169404,3,4,4,17.03,55914,20.874345338397543,1010.6565753633164,21.614441864166153,
Wed Feb 15 16:07:59 2023,1676506079.7123764,3,4,4,17.0315625,55702,20.96999727152938,1010.6506358886762,21.663994889480836,
Wed Feb 15 16:08:00 2023,1676506080.9055266,3,4,5,17.0278515625,55773,21.075489488117576,1010.6479419591551,21.68647041593779,
Wed Feb 15 16:08:02 2023,1676506082.0990205,3,4,5,17.0315625,56020,21.21175770650769,1010.6608436143724,21.578831999554048,
Wed Feb 15 16:08:03 2023,1676506083.2934582,3,4,5,17.0309765625,56020,21.22180716731144,1010.6564784289521,21.615250585485732,
Wed Feb 15 16:08:04 2023,1676506084.4880478,3,4,5,17.0278515625,56269,21.25692333749434,1010.6581496253889,21.60130783830247,
Wed Feb 15 16:08:05 2023,1676506085.68272,3,4,5,17.024921875,56305,21.276926565916746,1010.6686479888224,21.513720699896158,
Wed Feb 15 16:08:06 2023,1676506086.877423,3,4,5,17.0034375,56666,21.30592617024695,1010.6690772891134,21.51013909218346,
Wed Feb 15 16:08:08 2023,1676506088.0699651,2,4,4,16.9708203125,56775,21.21321960626998,1010.6580182320336,21.60240404887466,
Wed Feb 15 16:08:09 2023,1676506089.2618408,2,4,4,16.9325390625,56958,21.205924000015465,1010.6631648712863,21.559465887967775,
Wed Feb 15 16:08:10 2023,1676506090.4539113,2,4,4,16.9040234375,56413,21.179046786279784,1010.6537334990769,21.638151502538783,
Wed Feb 15 16:08:11 2023,1676506091.6464736,3,4,4,16.8762890625,56666,21.162300769250656,1010.6489848152622,21.677769833632663,
Wed Feb 15 16:08:12 2023,1676506092.8378634,3,4,4,16.8471875,56812,21.120295644664516,1010.6487898136166,21.67939673812801,
Wed Feb 15 16:08:14 2023,1676506094.0297008,3,4,4,16.82765625,56812,21.073836304920544,1010.6490106966949,21.67755390409537,
Wed Feb 15 16:08:15 2023,1676506095.221291,2,4,4,16.8094921875,57142,21.097945217564813,1010.6480751208884,21.685359442876898,
Wed Feb 15 16:08:16 2023,1676506096.4133475,2,4,4,16.7997265625,56739,21.077236348799204,1010.6524358443068,21.648977838273343,
Wed Feb 15 16:08:17 2023,1676506097.6049392,2,4,4,16.7878125,57142,21.066472485918258,1010.6583674107128,21.599490862542904,
Wed Feb 15 16:08:18 2023,1676506098.7965977,2,4,4,16.771015625,57364,21.110796892046725,1010.6698788076278,21.50345210982083,
Wed Feb 15 16:08:19 2023,1676506099.9882143,2,4,4,16.761640625,56127,20.833652064068872,1010.6476699907137,21.68873945865767,
Wed Feb 15 16:08:21 2023,1676506101.1803665,2,4,4,16.7798046875,54200,21.41380165660344,1010.6486093299785,21.680902518689102,
Wed Feb 15 16:08:22 2023,1676506102.3717983,3,5,5,16.79171875,55181,21.37917709076251,1010.6409774252539,21.744575934429026,
Wed Feb 15 16:08:23 2023,1676506103.5635169,3,5,5,16.8036328125,55181,21.622369805164823,1010.6248411812874,21.87920281858788,
Wed Feb 15 16:08:24 2023,1676506104.7555532,3,5,5,16.8161328125,55632,21.881306248791827,1010.6198708364136,21.920671434370803,
Wed Feb 15 16:08:25 2023,1676506105.9469724,3,6,6,16.822578125,56234,21.967883339725866,1010.6134544286199,21.97420509652015,
Wed Feb 15 16:08:27 2023,1676506107.1390238,3,6,6,16.8407421875,56055,21.999420282601676,1010.61949034815,21.923845933494526,
Wed Feb 15 16:08:28 2023,1676506108.330724,3,6,6,16.86125,55878,22.086944895423173,1010.6310770706757,21.827175736600243,
Wed Feb 15 16:08:29 2023,1676506109.5225985,3,6,6,16.8981640625,56055,21.926825056358314,1010.6236948157009,21.888767169237774,
Wed Feb 15 16:08:30 2023,1676506110.7140326,3,6,6,16.921015625,56162,21.98400319843367,1010.6102114347199,22.001262293814076,
Wed Feb 15 16:08:31 2023,1676506111.9055176,3,6,6,16.942890625,56269,22.178281216842006,1010.622337207984,21.900093965357566,
Wed Feb 15 16:08:33 2023,1676506113.0970306,4,6,6,16.956171875,56666,22.179094376318236,1010.6356524624333,21.789002633079818,
Wed Feb 15 16:08:34 2023,1676506114.288983,4,6,6,16.96359375,57142,22.062721306800917,1010.6427430126625,21.729845503518064,
Wed Feb 15 16:08:35 2023,1676506115.4805176,4,6,6,16.9723828125,57031,21.982050582550492,1010.6384706629001,21.765490080444437,
Wed Feb 15 16:08:36 2023,1676506116.6721046,4,6,6,16.9735546875,57290,21.835073745949302,1010.6369937102546,21.77781245018795,
Wed Feb 15 16:08:37 2023,1676506117.8638108,4,6,6,16.9704296875,57476,21.70320223220832,1010.6267561790435,21.86322564011067,
Wed Feb 15 16:08:39 2023,1676506119.0560975,4,6,6,16.9673046875,57514,21.62710977904221,1010.6148175905488,21.962831879570043,
Wed Feb 15 16:08:40 2023,1676506120.2483315,4,6,6,16.960078125,57626,21.586214673875705,1010.6080483291528,22.019309722407343,
Wed Feb 15 16:08:41 2023,1676506121.440405,4,6,6,16.9372265625,57551,21.473653647838223,1010.6062272152112,22.034503838118756,
Wed Feb 15 16:08:42 2023,1676506122.6324134,4,6,6,16.9219921875,57890,21.45759254403301,1010.6033109310426,22.05883534323796,
Wed Feb 15 16:08:43 2023,1676506123.8247821,4,7,7,16.911640625,57476,21.310587677891874,1010.6016123409984,22.073007257350792,
Wed Feb 15 16:08:45 2023,1676506125.01701,4,7,7,16.903828125,57402,21.320215681145697,1010.6074869303318,22.023993643686396,
Wed Feb 15 16:08:46 2023,1676506126.208564,4,7,7,16.905390625,57476,21.290040958513032,1010.6134560484543,21.97419158180943,
Wed Feb 15 16:08:47 2023,1676506127.4007168,5,8,8,16.9059765625,57402,21.25981607489232,1010.6212225768493,21.90939356785676,
Wed Feb 15 16:08:48 2023,1676506128.5931385,5,8,8,16.89875,57852,21.264432393573735,1010.6246575412941,21.88073496211435,
Wed Feb 15 16:08:49 2023,1676506129.7855475,5,8,8,16.885078125,58080,21.268668468780078,1010.6260066093604,21.869479434916034,
Wed Feb 15 16:08:50 2023,1676506130.977233,5,8,9,16.863984375,58157,21.2069290574129,1010.6287666330404,21.846452079038276,
Wed Feb 15 16:08:52 2023,1676506132.169236,5,8,9,16.8423046875,58272,21.15022968718451,1010.644168023869,21.71795654112639,
Wed Feb 15 16:08:53 2023,1676506133.360689,5,8,9,16.8223828125,58195,21.09366516388007,1010.6522504215116,21.650524821853228,
Wed Feb 15 16:08:54 2023,1676506134.5529025,5,9,10,16.81046875,57852,21.087933153494724,1010.6649862175384,21.544270527204958,
Wed Feb 15 16:08:55 2023,1676506135.744563,5,9,10,16.805390625,57777,21.097705071363713,1010.6617435114272,21.571324206427423,
Wed Feb 15 16:08:56 2023,1676506136.936186,5,9,10,16.8005078125,57966,21.12763131996208,1010.6741278192796,21.468003136412417,
Wed Feb 15 16:08:58 2023,1676506138.1275234,5,9,10,16.79796875,57701,21.248407017603906,1010.6835607324314,21.389305951701594,
Wed Feb 15 16:08:59 2023,1676506139.3196907,5,9,10,16.797578125,57739,21.25342519004565,1010.6829188045056,21.394661427980804,
Wed Feb 15 16:09:00 2023,1676506140.51125,5,9,10,16.7925,57514,21.303548942577514,1010.7000836548787,21.251459462546773,
Wed Feb 15 16:09:01 2023,1676506141.7028174,5,8,9,16.78546875,57701,21.343486877592916,1010.7293441401675,21.007351241877657,
Wed Feb 15 16:09:02 2023,1676506142.89463,5,8,9,16.78,57814,21.317941604187688,1010.7288597772239,21.011392036562878,
Wed Feb 15 16:09:04 2023,1676506144.0860903,5,8,9,16.781953125,57701,21.43412246243195,1010.7371715309696,20.94205150275267,
Wed Feb 15 16:09:05 2023,1676506145.2777984,5,9,9,16.7872265625,56127,21.454632512629093,1010.7390355828966,20.926500773895615,
Wed Feb 15 16:09:06 2023,1676506146.4693022,5,9,9,16.7925,57031,21.596422649753574,1010.7443008686724,20.882575603965815,
Wed Feb 15 16:09:07 2023,1676506147.6612723,5,9,9,16.7925,56885,21.758315280731185,1010.7460015319709,20.8683880139463,
Wed Feb 15 16:09:08 2023,1676506148.8531632,5,8,9,16.7989453125,56091,21.951237010912113,1010.7565940690221,20.780021414198185,
Wed Feb 15 16:09:10 2023,1676506150.0448182,5,8,9,16.8075390625,56449,22.088748351432113,1010.7503090557144,20.83245307381271,
Wed Feb 15 16:09:11 2023,1676506151.236357,5,8,9,16.8145703125,56958,22.19583428801543,1010.7431564623399,20.89212269443998,
Wed Feb 15 16:09:12 2023,1676506152.4283988,4,7,8,16.8208203125,57142,22.22162562963362,1010.7143107691362,21.132767772180088,
Wed Feb 15 16:09:13 2023,1676506153.620475,4,7,8,16.83234375,57068,22.252830094895575,1010.6992324337195,21.2585609369993,
Wed Feb 15 16:09:14 2023,1676506154.812072,4,7,8,16.845234375,57253,22.32990310921858,1010.7000060065985,21.25210725789143,
Wed Feb 15 16:09:16 2023,1676506156.003534,4,7,8,16.86046875,57031,22.386813406609594,1010.6995277250843,21.256097412068605,
Wed Feb 15 16:09:17 2023,1676506157.195006,4,7,8,16.873359375,56521,22.37742934375193,1010.7020006074848,21.235466938482244,
Wed Feb 15 16:09:18 2023,1676506158.3866327,4,7,8,16.888203125,57253,22.41906768075459,1010.7025794969982,21.230637452776396,
Wed Feb 15 16:09:19 2023,1676506159.578024,4,7,7,16.9059765625,57142,22.481278298573393,1010.697765656341,21.270797817680243,
Wed Feb 15 16:09:20 2023,1676506160.7694201,4,7,7,16.925703125,56958,22.528356827235854,1010.6995613852989,21.255816595295588,
Wed Feb 15 16:09:21 2023,1676506161.960863,4,7,7,16.9411328125,57476,22.457986235593594,1010.697697474781,21.27136663619402,
Wed Feb 15 16:09:23 2023,1676506163.152812,4,7,7,16.956171875,57551,22.596520628733646,1010.701994969105,21.23551397764997,
Wed Feb 15 16:09:24 2023,1676506164.3444533,4,7,7,16.971796875,57364,22.55670385129733,1010.7004498541157,21.248404377232628,
Wed Feb 15 16:09:25 2023,1676506165.537621,4,7,7,16.9915234375,57551,22.471294105820974,1010.6937341808183,21.304431274475824,
Wed Feb 15 16:09:26 2023,1676506166.7296877,3,6,6,17.0106640625,57551,22.4368227288827,1010.6894561860521,21.340121490192235,
Wed Feb 15 16:09:27 2023,1676506167.9211884,3,6,6,17.0231640625,58272,22.40194839499564,1010.6912791076563,21.324913306722884,
Wed Feb 15 16:09:29 2023,1676506169.1126668,3,6,6,17.0243359375,58580,22.36129309431283,1010.6829967880057,21.394010827092032,
Wed Feb 15 16:09:30 2023,1676506170.3045204,3,5,5,17.0247265625,58542,22.24938622293167,1010.6802360072456,21.417043498696916,
Wed Feb 15 16:09:31 2023,1676506171.4958687,3,5,5,17.0309765625,58736,22.148102833766746,1010.6768938688774,21.444926395014768,
Wed Feb 15 16:09:32 2023,1676506172.6888237,3,5,5,17.039375,58503,22.082577444343375,1010.677081097352,21.443364377479533,
Wed Feb 15 16:09:33 2023,1676506173.8811202,4,5,5,17.046015625,58697,21.915503584630233,1010.6930947865258,21.309765569683204,
Wed Feb 15 16:09:35 2023,1676506175.0726752,4,5,5,17.051875,58348,21.936147400272517,1010.699318386269,21.257843861283664,
Wed Feb 15 16:09:36 2023,1676506176.2646873,4,5,5,17.060078125,58233,21.885929688314853,1010.7178992834923,21.102830302947247,
Wed Feb 15 16:09:37 2023,1676506177.4567318,4,5,5,17.063203125,58658,21.91654610594632,1010.7298388397462,21.00322421550191,
Wed Feb 15 16:09:38 2023,1676506178.6486893,4,5,5,17.0596875,58932,21.8504177624467,1010.7342711806554,20.966247527954927,
Wed Feb 15 16:09:39 2023,1676506179.843225,4,5,5,17.058515625,59407,21.78446800276034,1010.7357486048962,20.95392218423474,
Wed Feb 15 16:09:41 2023,1676506181.0354834,4,5,6,17.056953125,58971,21.7033418212393,1010.7348828882845,20.96114438344872,
Wed Feb 15 16:09:42 2023,1676506182.2276802,4,5,6,17.063203125,58932,21.688530115145873,1010.7383457151627,20.932255946742103,
Wed Feb 15 16:09:43 2023,1676506183.4203355,4,5,6,17.06984375,58658,21.714243514070162,1010.7424502013506,20.89801460744786,
Wed Feb 15 16:09:44 2023,1676506184.6123064,4,6,6,17.0690625,59168,21.693944758294894,1010.7411666718034,20.908722335297742,
Wed Feb 15 16:09:45 2023,1676506185.8044508,4,6,6,17.0675,59567,21.61793744967485,1010.7522107100507,20.816588816565414,
Wed Feb 15 16:09:46 2023,1676506186.9964747,4,6,6,17.0675,59647,21.62299684742269,1010.7573148725481,20.774008249668007,
Wed Feb 15 16:09:48 2023,1676506188.1878688,4,7,9,17.0704296875,59407,21.532135332986538,1010.7621281949366,20.733854124111772,
Wed Feb 15 16:09:49 2023,1676506189.3794537,4,7,9,17.0766796875,59287,21.49206932750787,1010.7638895754591,20.719160217763353,
Wed Feb 15 16:09:50 2023,1676506190.5709298,4,7,9,17.086640625,59607,21.457289379074272,1010.7683447575719,20.681993992239057,
Wed Feb 15 16:09:51 2023,1676506191.762208,4,7,9,17.0958203125,59208,21.371969229667908,1010.759605872173,20.754896049797683,
Wed Feb 15 16:09:52 2023,1676506192.9544845,4,7,9,17.1048046875,59447,21.40785295035566,1010.7573514385076,20.773703205291987,
Wed Feb 15 16:09:54 2023,1676506194.1465766,4,7,9,17.109296875,59647,21.41822217814736,1010.751119571959,20.8256914644196,
Wed Feb 15 16:09:55 2023,1676506195.3386958,4,7,9,17.1180859375,59487,21.39854123372307,1010.7468420512797,20.86137608440323,
Wed Feb 15 16:09:56 2023,1676506196.5307908,4,7,9,17.1317578125,59287,21.434714087733568,1010.7539887321076,20.801755964348533,
Wed Feb 15 16:09:57 2023,1676506197.7223008,4,7,9,17.1462109375,59208,21.506328645857767,1010.7624183316273,20.731433724987703,
Wed Feb 15 16:09:58 2023,1676506198.9137437,4,8,9,17.16125,59129,21.492061227750018,1010.763301784949,20.72406372074558,
Wed Feb 15 16:10:00 2023,1676506200.1056333,4,8,9,17.1778515625,59327,21.52844321035697,1010.7701544370009,20.666897238995247,
Wed Feb 15 16:10:01 2023,1676506201.2982957,4,8,9,17.1946484375,58971,21.51933445112423,1010.7654150087916,20.706434662585988,
Wed Feb 15 16:10:02 2023,1676506202.4903603,5,8,10,17.2141796875,59407,21.56096176577366,1010.7634640191098,20.722710320487153,
Wed Feb 15 16:10:03 2023,1676506203.682666,5,8,10,17.236640625,59089,21.623025449640714,1010.759516315037,20.7556431613892,
Wed Feb 15 16:10:04 2023,1676506204.8747199,5,8,10,17.2602734375,59129,21.664943082952405,1010.7591929007864,20.758341177269518,
Wed Feb 15 16:10:06 2023,1676506206.0663593,5,8,10,17.2848828125,58736,21.68161519051008,1010.7553651553121,20.790273398033257,
Wed Feb 15 16:10:07 2023,1676506207.2580924,5,8,10,17.306953125,59247,21.69813840705267,1010.7490660962603,20.842822283920903,
Wed Feb 15 16:10:08 2023,1676506208.449754,5,8,10,17.331953125,59367,21.735107654596646,1010.7458741787241,20.869450443241586,
Wed Feb 15 16:10:09 2023,1676506209.6436305,5,9,10,17.356953125,59367,21.680892145515863,1010.7392749506184,20.92450386632662,
