Local Time,Unix Time,PM1.0,PM2.5,PM10,Temperature,Gas,Humidity,Pressure,Altitude,
Wed Feb 22 14:50:39 2023,1677106239.1468084,0,0,0,22.20109375,56449,20.472970662977776,997.5020411904642,131.94532876095766,
Wed Feb 22 14:50:40 2023,1677106240.3454115,0,0,0,22.2028515625,56413,20.462950445133334,997.4980180345225,131.97925187604196,
Wed Feb 22 14:50:41 2023,1677106241.5374835,0,0,0,22.203828125,56593,20.468071298323935,997.4893070200051,132.05270323601135,
Wed Feb 22 14:50:42 2023,1677106242.7295089,0,0,0,22.2044140625,56702,20.46810630064912,997.4628241597181,132.27601016379452,
Wed Feb 22 14:50:43 2023,1677106243.9215424,0,0,0,22.20578125,56812,20.473250740334976,997.4547427486752,132.34415463043135,
Wed Feb 22 14:50:45 2023,1677106245.1135275,0,0,0,22.2067578125,56995,20.463183745003313,997.4443174114895,132.43206432525324,
Wed Feb 22 14:50:46 2023,1677106246.3120556,0,0,0,22.20578125,57105,20.46312541912549,997.4307437424152,132.5465228514468,
Wed Feb 22 14:50:47 2023,1677106247.5108292,0,0,0,22.20734375,57105,20.44803229029492,997.4281197273513,132.5686497259045,
Wed Feb 22 14:50:48 2023,1677106248.7094421,0,0,0,22.206953125,57179,20.44800897492541,997.4137763372709,132.6896004710926,
Wed Feb 22 14:50:49 2023,1677106249.9014556,0,0,0,22.20734375,57216,20.442970564675623,997.4058348999766,132.75656730679188,
Wed Feb 22 14:50:51 2023,1677106251.0934803,0,0,0,22.2083203125,57402,20.432906001117388,997.4022663497017,132.78665954672311,
Wed Feb 22 14:50:52 2023,1677106252.285485,0,0,0,22.2091015625,57551,20.43295260223066,997.3915260824766,132.87722869958955,
Wed Feb 22 14:50:53 2023,1677106253.4774735,0,0,0,22.21046875,57476,20.412790911487665,997.3885871250549,132.9020121017551,
Wed Feb 22 14:50:54 2023,1677106254.6760707,0,0,0,22.210078125,57664,20.422888817934993,997.396528612036,132.83504390938702,
Wed Feb 22 14:50:55 2023,1677106255.8746276,0,0,0,22.210859375,57701,20.42293539965186,997.3977878827275,132.82442489469304,
Wed Feb 22 14:50:57 2023,1677106257.0667813,0,0,0,22.211640625,57814,20.417921261786752,997.3956186982433,132.8427169192591,
Wed Feb 22 14:50:58 2023,1677106258.2654943,0,0,0,22.21203125,57928,20.412884035156985,997.4065337059577,132.7506745494557,
Wed Feb 22 14:50:59 2023,1677106259.4577732,0,0,0,22.213984375,58042,20.41806098002163,997.4062534380516,132.7530379386113,
Wed Feb 22 14:51:00 2023,1677106260.6497512,0,0,0,22.213984375,58118,20.397820101290424,997.3993965010444,132.81085996240787,
Wed Feb 22 14:51:01 2023,1677106261.8418412,0,0,0,22.2141796875,58233,20.392772042973842,997.4031397874876,132.77929416690282,
Wed Feb 22 14:51:03 2023,1677106263.0406222,0,0,0,22.2145703125,58310,20.397855000987487,997.4054836596938,132.75952917989179,
Wed Feb 22 14:51:04 2023,1677106264.2392418,0,0,0,22.213984375,58310,20.392760412299676,997.4045392036638,132.76749341553398,
Wed Feb 22 14:51:05 2023,1677106265.4317915,0,0,0,22.214765625,58464,20.39786663426826,997.3955130612364,132.84360772247354,
Wed Feb 22 14:51:06 2023,1677106266.623529,0,0,0,22.214765625,58619,20.392806935141543,997.388656118261,132.90143030075444,
Wed Feb 22 14:51:07 2023,1677106267.8157403,0,0,0,22.2141796875,58619,20.382653296754732,997.373997809267,133.0250405778901,
Wed Feb 22 14:51:09 2023,1677106269.007862,0,0,0,22.214765625,58775,20.37257026140141,997.3732280018686,133.03153223404337,
Wed Feb 22 14:51:10 2023,1677106270.2000537,0,0,0,22.21515625,58736,20.37765235778308,997.3687149121666,133.06959044109638,
Wed Feb 22 14:51:11 2023,1677106271.3922007,0,0,0,22.2157421875,58932,20.38780558971808,997.3713735707225,133.0471703562652,
Wed Feb 22 14:51:12 2023,1677106272.5910234,0,0,0,22.2161328125,59010,20.367592950868413,997.3720031861584,133.04186090702777,
Wed Feb 22 14:51:13 2023,1677106273.7830417,0,0,0,22.2161328125,59208,20.372651606351212,997.3668604717053,133.08522869916965,
Wed Feb 22 14:51:14 2023,1677106274.9750962,0,0,0,22.216328125,59050,20.357487889933086,997.3723179939127,133.0392061831227,
Wed Feb 22 14:51:16 2023,1677106276.1739385,0,0,0,22.214765625,59247,20.36751162365806,997.3920845895674,132.87251897291037,
Wed Feb 22 14:51:17 2023,1677106277.3656237,0,0,0,22.2157421875,59287,20.362511276263856,997.4005156166236,132.80142285101016,
Wed Feb 22 14:51:18 2023,1677106278.5572464,0,0,0,22.21671875,59447,20.352453090151055,997.4140893927647,132.68696061324184,
Wed Feb 22 14:51:19 2023,1677106279.7560825,0,0,0,22.2161328125,59327,20.362534507662026,997.4148591716588,132.68046941279107,
Wed Feb 22 14:51:20 2023,1677106280.9477456,0,0,0,22.2176953125,59527,20.36262743422144,997.4122350066885,132.70259783666782,
Wed Feb 22 14:51:22 2023,1677106282.146471,0,0,0,22.2176953125,59567,20.35251114408848,997.4070922734937,132.74596437044042,
Wed Feb 22 14:51:23 2023,1677106283.3452225,0,0,0,22.218671875,59607,20.35256919862984,997.4069521171061,132.7471462535974,
Wed Feb 22 14:51:24 2023,1677106284.5374303,0,0,0,22.219453125,59768,20.352615642697756,997.4099256368074,132.72207177163205,
Wed Feb 22 14:51:25 2023,1677106285.7361116,0,0,0,22.220234375,59607,20.34760422755204,997.4060421569077,132.75481958986137,
Wed Feb 22 14:51:26 2023,1677106286.9349406,0,0,0,22.2204296875,57852,20.3425581863325,997.4097854767243,132.72325368323106,
Wed Feb 22 14:51:28 2023,1677106288.1266606,0,0,0,22.22140625,58425,20.39320239493062,997.4113595662484,132.7099800496298,
Wed Feb 22 14:51:29 2023,1677106289.325474,0,0,0,22.2219921875,59129,20.46409370727438,997.4105897644308,132.71647146182826,
Wed Feb 22 14:51:30 2023,1677106290.524151,0,0,0,22.223359375,59567,20.530008107449458,997.4162220067464,132.6689772451754,
Wed Feb 22 14:51:31 2023,1677106291.7158983,0,0,0,22.22453125,59849,20.55034181195995,997.4129681314149,132.69641571498664,
Wed Feb 22 14:51:32 2023,1677106292.9079475,0,0,0,22.22453125,60175,20.57567596647152,997.4078253440292,132.73978267991762,
Wed Feb 22 14:51:34 2023,1677106294.1001446,0,0,0,22.226484375,60175,20.565658850192133,997.4024021651051,132.78551426499945,
Wed Feb 22 14:51:35 2023,1677106295.2924132,0,0,0,22.2266796875,60421,20.550470629086163,997.3941456409246,132.85513874907392,
Wed Feb 22 14:51:36 2023,1677106296.4845536,0,0,0,22.2270703125,60380,20.53529600649367,997.3793468509556,132.97993312216076,
Wed Feb 22 14:51:37 2023,1677106297.6766963,0,0,0,22.2282421875,60587,20.504975778109923,997.372664334447,133.03628554905796,
Wed Feb 22 14:51:38 2023,1677106298.86876,0,0,0,22.22765625,60837,20.499876389549964,997.3682913872392,133.0731619703036,
Wed Feb 22 14:51:40 2023,1677106300.0611,0,0,0,22.2286328125,60753,20.48474308091932,997.3612940443014,133.13216980745023,
Wed Feb 22 14:51:41 2023,1677106301.2533019,0,0,0,22.2301953125,61005,20.44939640828585,997.35352679488,133.19767057537553,
Wed Feb 22 14:51:42 2023,1677106302.4521692,0,0,0,22.2298046875,60963,20.444311070241298,997.3460401088967,133.26080575887693,
Wed Feb 22 14:51:43 2023,1677106303.6443353,0,0,0,22.229609375,61216,20.434176020181035,997.3371539533298,133.33574316006474,
Wed Feb 22 14:51:44 2023,1677106304.8390517,0,0,0,22.229609375,61131,20.424053477168684,997.3388682253542,133.32128657493627,
Wed Feb 22 14:51:46 2023,1677106306.0312963,0,0,0,22.2298046875,61301,20.398762469574685,997.3288973837896,133.40537171483953,
Wed Feb 22 14:51:47 2023,1677106307.2252228,0,0,0,22.2286328125,61429,20.378454416497988,997.3184373056145,133.4935833693539,
Wed Feb 22 14:51:48 2023,1677106308.4169502,0,0,0,22.2290234375,61471,20.36330119803417,997.31563833975,133.51718766127624,
Wed Feb 22 14:51:49 2023,1677106309.615757,0,0,0,22.228046875,61429,20.35312655295469,997.3106358798775,133.5593746341822,
Wed Feb 22 14:51:50 2023,1677106310.8074973,0,0,0,22.22765625,61729,20.342987629192038,997.3151491080519,133.521313464802,
Wed Feb 22 14:51:51 2023,1677106311.9991891,0,0,0,22.2282421875,61772,20.343022450332114,997.3126649311553,133.54226312568528,
Wed Feb 22 14:51:53 2023,1677106313.1909213,0,0,0,22.2282421875,61858,20.3227935680957,997.3160934654953,133.51334948256905,
Wed Feb 22 14:51:54 2023,1677106314.3830938,0,0,0,22.2286328125,61815,20.322816762031113,997.3201515740743,133.47912659461022,
Wed Feb 22 14:51:55 2023,1677106315.575346,0,0,0,22.228046875,61945,20.322781971164172,997.317492946431,133.5015473511045,
Wed Feb 22 14:51:56 2023,1677106316.7684207,0,0,0,22.2266796875,61988,20.30753142135842,997.318717968894,133.49121647743308,
Wed Feb 22 14:51:57 2023,1677106317.9602547,0,0,0,22.2282421875,62075,20.312680400622146,997.3349504108455,133.35432582939396,
Wed Feb 22 14:51:59 2023,1677106319.152448,0,0,0,22.2290234375,62119,20.307670492844185,997.3499237438077,133.22805503820666,
Wed Feb 22 14:52:00 2023,1677106320.3441322,0,0,0,22.228046875,62206,20.307612545969878,997.3637781835973,133.11122129072515,
Wed Feb 22 14:52:01 2023,1677106321.5358324,0,0,0,22.22765625,62250,20.31264562510956,997.3700056557599,133.05870578015964,
Wed Feb 22 14:52:02 2023,1677106322.7344303,0,0,0,22.2270703125,62294,20.302498561856908,997.3810611185161,132.9654770698615,
Wed Feb 22 14:52:03 2023,1677106323.9336817,0,0,0,22.2266796875,62294,20.312587666404212,997.3890028395301,132.89850649480002,
Wed Feb 22 14:52:05 2023,1677106325.1256933,0,0,0,22.2274609375,62382,20.307577778134604,997.3936906143466,132.85897584832247,
Wed Feb 22 14:52:06 2023,1677106326.3183358,0,0,0,22.2282421875,62647,20.30762413529653,997.393235583993,132.86281298083134,
Wed Feb 22 14:52:07 2023,1677106327.517702,0,0,0,22.22765625,62691,20.287366459248553,997.3888626154708,132.8996889659723,
Wed Feb 22 14:52:08 2023,1677106328.7093863,0,0,0,22.2270703125,62736,20.302498561856908,997.3879181896638,132.90765305421692,
Wed Feb 22 14:52:09 2023,1677106329.9080427,0,0,0,22.2255078125,62825,20.282183921856102,997.3853997219096,132.92889064373523,
Wed Feb 22 14:52:11 2023,1677106331.1066997,0,0,0,22.2255078125,62914,20.287239090319105,997.3836854582399,132.94334661230792,
Wed Feb 22 14:52:12 2023,1677106332.305463,0,0,0,22.224921875,62825,20.277094244403536,997.3844552969013,132.93685474763552,
Wed Feb 22 14:52:13 2023,1677106333.4974935,0,0,0,22.224921875,62647,20.282149192986495,997.3844552969013,132.93685474763552,
Wed Feb 22 14:52:14 2023,1677106334.6895204,0,0,0,22.226484375,62959,20.277186834922915,997.3818309653623,132.95898512233364,
Wed Feb 22 14:52:15 2023,1677106335.8815796,0,0,0,22.225703125,63004,20.27208579302167,997.3788574740324,132.9840599369512,
Wed Feb 22 14:52:17 2023,1677106337.073668,0,0,0,22.226484375,63274,20.28729698492572,997.3818309653623,132.95898512233364,
Wed Feb 22 14:52:18 2023,1677106338.2653525,0,0,0,22.22765625,63320,20.2671469474957,997.3888626154708,132.8996889659723,
Wed Feb 22 14:52:19 2023,1677106339.4575603,0,0,0,22.22765625,63365,20.2671469474957,997.3854340765256,132.92860093982313,
Wed Feb 22 14:52:20 2023,1677106340.649419,0,0,0,22.228046875,63456,20.257061593141692,997.3757780706857,133.01002794868808,
Wed Feb 22 14:52:21 2023,1677106341.8482103,0,0,0,22.228046875,63456,20.252007665366676,997.3809208807974,132.96665966384296,
Wed Feb 22 14:52:23 2023,1677106343.0404332,0,0,0,22.228046875,63547,20.267170085514167,997.3740638008296,133.02448408234662,
Wed Feb 22 14:52:24 2023,1677106344.2325096,0,0,0,22.2282421875,63639,20.257073157116334,997.3743786047439,133.02182939526017,
Wed Feb 22 14:52:25 2023,1677106345.431231,0,0,0,22.2282421875,63776,20.252019226805913,997.3623787145688,133.1230228782967,
Wed Feb 22 14:52:26 2023,1677106346.6234312,0,0,0,22.22921875,63822,20.257130977350343,997.3605241713456,133.1386620833977,
Wed Feb 22 14:52:27 2023,1677106347.8220336,0,0,0,22.22921875,63776,20.257130977350343,997.3639527158964,133.10974947759135,
Wed Feb 22 14:52:29 2023,1677106349.020983,0,0,0,22.22921875,63822,20.257130977350343,997.3673812608097,133.080836949207,
